source_id,api_name,api_mode,api_version,source_url,path,method,operation_id,name,in,required,type,description
riskcommand_v1,risk,command,1.0,https://api.fenergox.com/riskcommand/swagger/1.0/swagger.json,/api/risk-calculator-options,post,CreateRiskCalculatorOptions,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
riskcommand_v1,risk,command,1.0,https://api.fenergox.com/riskcommand/swagger/1.0/swagger.json,/api/risk-calculator-options/{id},put,UpdateRiskCalculatorOptions,id,path,True,string,The Id of the existing model to update
riskcommand_v1,risk,command,1.0,https://api.fenergox.com/riskcommand/swagger/1.0/swagger.json,/api/risk-calculator-options/{id},put,UpdateRiskCalculatorOptions,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
riskcommand_v1,risk,command,1.0,https://api.fenergox.com/riskcommand/swagger/1.0/swagger.json,/api/risk-calculator-options/{id},delete,DeleteRiskCalculatorOptions,id,path,True,string,The Id of the existing model to delete
riskcommand_v1,risk,command,1.0,https://api.fenergox.com/riskcommand/swagger/1.0/swagger.json,/api/risk-calculator-options/{id},delete,DeleteRiskCalculatorOptions,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
riskcommand_v1,risk,command,1.0,https://api.fenergox.com/riskcommand/swagger/1.0/swagger.json,/api/risk-configuration,post,CreateRiskConfigurationModel,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
riskcommand_v1,risk,command,1.0,https://api.fenergox.com/riskcommand/swagger/1.0/swagger.json,/api/risk-configuration/{id},post,CreateRiskConfigurationModelVersion,id,path,True,string,The Id of the existing model
riskcommand_v1,risk,command,1.0,https://api.fenergox.com/riskcommand/swagger/1.0/swagger.json,/api/risk-configuration/{id},post,CreateRiskConfigurationModelVersion,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
riskcommand_v1,risk,command,1.0,https://api.fenergox.com/riskcommand/swagger/1.0/swagger.json,/api/risk-configuration/{id},put,UpdateRiskConfigurationModel,id,path,True,string,The Id of the existing model
riskcommand_v1,risk,command,1.0,https://api.fenergox.com/riskcommand/swagger/1.0/swagger.json,/api/risk-configuration/{id},put,UpdateRiskConfigurationModel,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
riskcommand_v1,risk,command,1.0,https://api.fenergox.com/riskcommand/swagger/1.0/swagger.json,/api/risk-configuration/{id},delete,DeleteRiskConfigurationModel,id,path,True,string,The Id of the existing model to delete
riskcommand_v1,risk,command,1.0,https://api.fenergox.com/riskcommand/swagger/1.0/swagger.json,/api/risk-configuration/{id},delete,DeleteRiskConfigurationModel,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
