source_id,api_name,api_mode,api_version,source_url,path,method,operation_id,summary,description,tags,deprecated
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set,post,CreateAcceptableDocumentSet,Create acceptable document set model,"<ul>   <li>Creates a new acceptable document set with a first draft version.</li>   <li>The new version initializes with the provided data, has the default status of draft             and the author as the only required signee.</li> </ul><br /><br /><b>Required permissions:</b><br />Following permissions are required: DocumentConfigurationEdit",AcceptableDocument,False
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber},post,CreateAcceptableDocumentSetVersionByVersionNumber,Create acceptable document set version by version number,"<ul>   <li>Creates a new version from an existing acceptable document version.</li>   <li>Assigns the next available version number.</li>   <li>The new version initializes with the provided data, has the default status of draft             and the author as the only required signee.</li> </ul><br /><br /><b>Required permissions:</b><br />Following permissions are required: DocumentConfigurationEdit",AcceptableDocument,False
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber},put,UpdateAcceptableDocumentSetVersion,Update acceptable document set version, Updates an existing acceptable document set version. Only draft and rejected versions are allowed to be updated.<br /><br /><b>Required permissions:</b><br />Following permissions are required: DocumentConfigurationEdit,AcceptableDocument,False
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber},delete,DeleteAcceptableDocumentSetVersion,Delete acceptable document set version,"<ul>   <li>Deletes the selected version of an existing acceptable document set.</li>   <li>If the version is the last one, then the version number of it will become the next available one for the model.             Otherwise, the version number will be flagged as deleted and become unavailable.</li> </ul><br /><br /><b>Required permissions:</b><br />Following permissions are required: DocumentConfigurationDelete",AcceptableDocument,False
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId},post,CreateAcceptableDocumentSetVersion,Create acceptable document set version with given acceptable documents,"<ul>   <li>Creates a new version from the given acceptable documents.</li>   <li>Assigns the next available version number.</li>   <li>The new version initializes with the provided data, has the default status of draft             and the author as the only required signee.</li> </ul><br /><br /><b>Required permissions:</b><br />Following permissions are required: DocumentConfigurationEdit",AcceptableDocument,False
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId},delete,DeleteAcceptableDocumentSet,Delete acceptable document set and all its versions, Deletes an existing acceptable document set and all its versions.<br /><br /><b>Required permissions:</b><br />Following permissions are required: DocumentConfigurationDelete,AcceptableDocument,False
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/submit-for-approval,put,SubmitForApprovalAcceptableDocumentSetVersion,Submit acceptable document set version for approval, Submits the selected version of an existing acceptable document set for approval.<br /><br /><b>Required permissions:</b><br />Following permissions are required: DocumentConfigurationEdit,AcceptableDocument,False
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/sign,put,SignAcceptableDocumentSetVersion,Sign acceptable document set version, Signs the selected version of an existing acceptable document set and changes the version status accordingly to the action (Approve/Reject).<br /><br /><b>Required permissions:</b><br />Following permissions are required: DocumentConfigurationApprove,AcceptableDocument,False
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/archive,put,ArchiveAcceptableDocumentSetVersion,Archive acceptable document set version, Archives the selected version of an existing acceptable document set.<br /><br /><b>Required permissions:</b><br />Following permissions are required: DocumentConfigurationArchive,AcceptableDocument,False
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/acceptableDocument,post,CreateAcceptableDocument,Create acceptable document model," This method will create a new acceptable document model  The model will initialize with the DTO data of ""Type"", ""Description"", and ""DataKey"" <br /><br /><b>Required permissions:</b><br />Following permissions are required: DocumentConfigurationEdit",AcceptableDocument,False
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/acceptableDocument/{id},put,UpdateAcceptableDocument,Update an existing acceptable document model, This method will update an existing acceptable document model<br /><br /><b>Required permissions:</b><br />Following permissions are required: DocumentConfigurationEdit,AcceptableDocument,False
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/acceptableDocument/{id},delete,DeleteAcceptableDocument,Delete an existing acceptable document model, This method will delete an existing acceptable document model<br /><br /><b>Required permissions:</b><br />Following permissions are required: DocumentConfigurationDelete,AcceptableDocument,False
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/documentmanagement,post,UploadDocumentModel,Upload a document," This method will upload the file in the AWS S3 bucket and publish an event to store the metadata related with the document.  The method will return an object with some basic information to show the result to the user in the UI like status,              document requirement and document type. The Id as well can be used in the query api to get the URL signed to show the document.<br /><br /><b>Required permissions:</b><br />Following permissions are required: DocumentManagementCreate",DocumentModel,False
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/documentmanagement/{id},put,UpdateDocument,Updates a document, This method will update an existing Document Model with the data contained in the request Dto<br /><br /><b>Required permissions:</b><br />Following permissions are required: DocumentManagementEdit,DocumentModel,False
