source_id,api_name,api_mode,api_version,source_url,path,method,operation_id,name,in,required,type,description
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set,post,CreateAcceptableDocumentSet,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber},post,CreateAcceptableDocumentSetVersionByVersionNumber,setId,path,True,string,Acceptable document set id
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber},post,CreateAcceptableDocumentSetVersionByVersionNumber,versionNumber,path,True,integer,Version number to be cloned
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber},post,CreateAcceptableDocumentSetVersionByVersionNumber,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber},put,UpdateAcceptableDocumentSetVersion,setId,path,True,string,Acceptable document set id
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber},put,UpdateAcceptableDocumentSetVersion,versionNumber,path,True,integer,Version number to update
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber},put,UpdateAcceptableDocumentSetVersion,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber},delete,DeleteAcceptableDocumentSetVersion,setId,path,True,string,Acceptable document set id
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber},delete,DeleteAcceptableDocumentSetVersion,versionNumber,path,True,integer,Version number to delete
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber},delete,DeleteAcceptableDocumentSetVersion,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId},post,CreateAcceptableDocumentSetVersion,setId,path,True,string,Acceptable document set id
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId},post,CreateAcceptableDocumentSetVersion,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId},delete,DeleteAcceptableDocumentSet,setId,path,True,string,Acceptable document set id
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId},delete,DeleteAcceptableDocumentSet,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/submit-for-approval,put,SubmitForApprovalAcceptableDocumentSetVersion,setId,path,True,string,Acceptable document set id
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/submit-for-approval,put,SubmitForApprovalAcceptableDocumentSetVersion,versionNumber,path,True,integer,Version number to submit
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/submit-for-approval,put,SubmitForApprovalAcceptableDocumentSetVersion,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/sign,put,SignAcceptableDocumentSetVersion,setId,path,True,string,Acceptable document set id
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/sign,put,SignAcceptableDocumentSetVersion,versionNumber,path,True,integer,Version number to sign
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/sign,put,SignAcceptableDocumentSetVersion,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/archive,put,ArchiveAcceptableDocumentSetVersion,setId,path,True,string,Acceptable document set id
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/archive,put,ArchiveAcceptableDocumentSetVersion,versionNumber,path,True,integer,Version number to archive
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/archive,put,ArchiveAcceptableDocumentSetVersion,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/acceptableDocument,post,CreateAcceptableDocument,setId,path,True,string,Acceptable document set id
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/acceptableDocument,post,CreateAcceptableDocument,versionNumber,path,True,integer,Version number where the acceptable document will be added
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/acceptableDocument,post,CreateAcceptableDocument,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/acceptableDocument/{id},put,UpdateAcceptableDocument,setId,path,True,string,Acceptable document set id
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/acceptableDocument/{id},put,UpdateAcceptableDocument,versionNumber,path,True,integer,Version number where the acceptable document to be updated lives
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/acceptableDocument/{id},put,UpdateAcceptableDocument,id,path,True,string,The id of the existing model
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/acceptableDocument/{id},put,UpdateAcceptableDocument,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/acceptableDocument/{id},delete,DeleteAcceptableDocument,setId,path,True,string,Acceptable document set id
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/acceptableDocument/{id},delete,DeleteAcceptableDocument,versionNumber,path,True,integer,Version number where the acceptable document to be deleted lives
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/acceptableDocument/{id},delete,DeleteAcceptableDocument,id,path,True,string,The id of the existing model to delete
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/acceptabledocument/set/{setId}/version/{versionNumber}/acceptableDocument/{id},delete,DeleteAcceptableDocument,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/documentmanagement,post,UploadDocumentModel,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/documentmanagement/{id},put,UpdateDocument,id,path,True,string,The Id of the existing model to update
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/documentmanagement/{id},put,UpdateDocument,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/documentmanagement/{id},delete,DeleteDocumentModel,id,path,True,string,The id of the document existing
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/documentmanagement/{id},delete,DeleteDocumentModel,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/documentmanagement/{id}/requirement-ids,put,UpdateRequirementIds,id,path,True,string,The Id of the existing model to update
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/documentmanagement/{id}/requirement-ids,put,UpdateRequirementIds,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/documentmanagement/updateFile,put,UpdateDocumentFile,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/documentmanagement/{id}/datakey,put,UpdateDataKey,id,path,True,string,The Id of the existing model to update
documentmanagementcommand_v1,documentmanagement,command,1.0,https://api.fenergox.com/documentmanagementcommand/swagger/1.0/swagger.json,/api/documentmanagement/{id}/datakey,put,UpdateDataKey,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
