source_id,api_name,api_mode,api_version,source_url,path,method,operation_id,status_code,description,content_type,schema_ref,schema_type
policyquery_v2,policy,query,2.0,https://api.fenergox.com/policyquery/swagger/2.0/swagger.json,/api/v2/data-group,get,GetAllDataGroups,200,Success. The list of data groups is returned,application/json,#/components/schemas/DataGroupDtoIEnumerableServiceResponse,object
policyquery_v2,policy,query,2.0,https://api.fenergox.com/policyquery/swagger/2.0/swagger.json,/api/v2/data-group,get,GetAllDataGroups,400,Bad request. The request has missing/invalid values,application/json,#/components/schemas/ServiceResponse,object
policyquery_v2,policy,query,2.0,https://api.fenergox.com/policyquery/swagger/2.0/swagger.json,/api/v2/data-group,get,GetAllDataGroups,401,User is not authorized to perform this request,application/json,,
policyquery_v2,policy,query,2.0,https://api.fenergox.com/policyquery/swagger/2.0/swagger.json,/api/v2/data-group,get,GetAllDataGroups,403,Access to resource is forbidden.,application/json,#/components/schemas/ObjectServiceResponse,object
policyquery_v2,policy,query,2.0,https://api.fenergox.com/policyquery/swagger/2.0/swagger.json,/api/v2/data-group,get,GetAllDataGroups,500,"Internal server exception. Please, contact your provider.",application/json,#/components/schemas/ObjectServiceResponse,object
policyquery_v2,policy,query,2.0,https://api.fenergox.com/policyquery/swagger/2.0/swagger.json,/api/v2/data-group,get,GetAllDataGroups,410,"Endpoint marked as deprecated was terminated. This response will be present only if the endpoint was marked as deprecated and has reached the sunset date. During the deprecation period, the API will include additional 'sunset' and 'deprecation' headers.",application/json,#/components/schemas/StringServiceResponse,object
policyquery_v2,policy,query,2.0,https://api.fenergox.com/policyquery/swagger/2.0/swagger.json,/api/v2/data-group/latest,get,GetLatestDataGroups,200,Success. The list of data groups is returned,application/json,#/components/schemas/DataGroupVersionDtoListServiceResponse,object
policyquery_v2,policy,query,2.0,https://api.fenergox.com/policyquery/swagger/2.0/swagger.json,/api/v2/data-group/latest,get,GetLatestDataGroups,400,Bad request. The request has missing/invalid values,application/json,#/components/schemas/ServiceResponse,object
policyquery_v2,policy,query,2.0,https://api.fenergox.com/policyquery/swagger/2.0/swagger.json,/api/v2/data-group/latest,get,GetLatestDataGroups,401,User is not authorized to perform this request,application/json,,
policyquery_v2,policy,query,2.0,https://api.fenergox.com/policyquery/swagger/2.0/swagger.json,/api/v2/data-group/latest,get,GetLatestDataGroups,403,Access to resource is forbidden.,application/json,#/components/schemas/ObjectServiceResponse,object
policyquery_v2,policy,query,2.0,https://api.fenergox.com/policyquery/swagger/2.0/swagger.json,/api/v2/data-group/latest,get,GetLatestDataGroups,500,"Internal server exception. Please, contact your provider.",application/json,#/components/schemas/ObjectServiceResponse,object
policyquery_v2,policy,query,2.0,https://api.fenergox.com/policyquery/swagger/2.0/swagger.json,/api/v2/data-group/latest,get,GetLatestDataGroups,410,"Endpoint marked as deprecated was terminated. This response will be present only if the endpoint was marked as deprecated and has reached the sunset date. During the deprecation period, the API will include additional 'sunset' and 'deprecation' headers.",application/json,#/components/schemas/StringServiceResponse,object
policyquery_v2,policy,query,2.0,https://api.fenergox.com/policyquery/swagger/2.0/swagger.json,/api/v2/data-group/lite,get,GetDataGroupsLite,200,Success. The list of data groups is returned,application/json,#/components/schemas/DataGroupLiteDtoIEnumerableServiceResponse,object
policyquery_v2,policy,query,2.0,https://api.fenergox.com/policyquery/swagger/2.0/swagger.json,/api/v2/data-group/lite,get,GetDataGroupsLite,400,Bad request. The request has missing/invalid values,application/json,#/components/schemas/ServiceResponse,object
policyquery_v2,policy,query,2.0,https://api.fenergox.com/policyquery/swagger/2.0/swagger.json,/api/v2/data-group/lite,get,GetDataGroupsLite,401,User is not authorized to perform this request,application/json,,
